stream_id,time_end,time_recorded,reading_type,temp_max,temp_avg,temp_min
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 8:00:00,2022-05-30 8:14:59,temperature,13,12.96,12.8
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 8:15:00,2022-05-30 8:27:55,temperature,15,14.913332,14.9
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 8:15:00,2022-05-30 8:20:50,temperature,12.8,12.573332,12.4
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 8:30:00,2022-05-30 8:37:05,temperature,15.2,15.119998,15
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 8:30:00,2022-05-30 8:41:27,temperature,12.4,12.16,12
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 8:45:00,2022-05-30 8:54:31,temperature,15.5,15.346665,15.2
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 8:45:00,2022-05-30 9:00:15,temperature,12.1,12.0199995,12
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 9:00:00,2022-05-30 9:06:13,temperature,15.5,15.5,15.5
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 9:00:00,2022-05-30 9:10:44,temperature,11.9,11.833335,11.8
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 9:15:00,2022-05-30 9:21:05,temperature,15.8,15.679999,15.6
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 9:15:00,2022-05-30 9:23:05,temperature,11.7,11.453333,11.2
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 9:30:00,2022-05-30 9:40:31,temperature,15.9,15.879998,15.8
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 9:30:00,2022-05-30 9:34:56,temperature,11.4,11.233333,11.1
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 9:45:00,2022-05-30 9:54:27,temperature,15.9,15.899998,15.9
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 9:45:00,2022-05-30 10:00:57,temperature,11.8,11.653333,11.5
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 10:00:00,2022-05-30 10:16:22,temperature,15.9,15.860002,15.8
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 10:00:00,2022-05-30 10:03:48,temperature,12.4,12.126666,11.9
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 10:15:00,2022-05-30 10:17:31,temperature,15.8,15.800002,15.8
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 10:15:00,2022-05-30 10:30:56,temperature,13.4,12.8533325,12.5
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 10:30:00,2022-05-30 10:43:13,temperature,16,15.906666,15.8
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 10:30:00,2022-05-30 10:35:53,temperature,13.4,13.013333,12.7
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 10:45:00,2022-05-30 10:53:11,temperature,15.8,15.106665,14.7
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 10:45:00,2022-05-30 10:54:42,temperature,12.6,12.466665,12.4
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 11:00:00,2022-05-30 11:14:39,temperature,14.6,14.453332,14.3
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 11:00:00,2022-05-30 11:08:07,temperature,12.4,12.3933325,12.3
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 11:15:00,2022-05-30 11:24:18,temperature,14.3,14.300002,14.3
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 11:15:00,2022-05-30 11:22:44,temperature,12.3,12.250001,12.1
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 11:30:00,2022-05-30 11:40:48,temperature,14.6,14.493336,14.3
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 11:30:00,2022-05-30 11:36:17,temperature,12.1,11.746665,11.4
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 11:45:00,2022-05-30 11:50:40,temperature,14.5,14.446665,14.4
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 11:45:00,2022-05-30 11:55:27,temperature,11.4,11.399999,11.4
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 12:00:00,2022-05-30 12:08:48,temperature,14.4,14.306668,14.3
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 12:00:00,2022-05-30 12:09:44,temperature,11.4,11.399999,11.4
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 12:15:00,2022-05-30 12:31:44,temperature,14.4,14.379998,14.3
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 12:15:00,2022-05-30 12:26:00,temperature,11.4,11.386667,11.3
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 12:30:00,2022-05-30 12:33:53,temperature,14.4,14.293334,14.2
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 12:30:00,2022-05-30 12:43:48,temperature,11.3,11.213332,11.2
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 12:45:00,2022-05-30 12:59:01,temperature,14.3,14.2733345,14.2
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 12:45:00,2022-05-30 12:59:04,temperature,11.2,11.199998,11.2
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 13:00:00,2022-05-30 13:03:28,temperature,14.5,14.353332,14.3
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 13:00:00,2022-05-30 13:13:32,temperature,11.2,11.166667,11.1
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 13:15:00,2022-05-30 13:26:34,temperature,14.5,14.419999,14.3
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 13:15:00,2022-05-30 13:20:34,temperature,11.2,11.173331,11.1
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 13:30:00,2022-05-30 13:40:28,temperature,14.3,14.300002,14.3
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 13:30:00,2022-05-30 13:33:55,temperature,11.3,11.219999,11.2
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 13:45:00,2022-05-30 13:58:06,temperature,14.6,14.453336,14.3
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 13:45:00,2022-05-30 13:52:51,temperature,11.3,11.2733345,11.2
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 14:00:00,2022-05-30 14:10:14,temperature,14.6,14.573334,14.5
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 14:00:00,2022-05-30 14:12:28,temperature,11.4,11.320001,11.3
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 14:15:00,2022-05-30 14:19:36,temperature,14.5,14.439999,14.4
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 14:15:00,2022-05-30 14:27:21,temperature,11.4,11.313335,11.3
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 14:30:00,2022-05-30 14:37:18,temperature,14.5,14.473331,14.4
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 14:30:00,2022-05-30 14:33:30,temperature,11.3,11.280001,11.2
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 14:45:00,2022-05-30 14:57:24,temperature,14.4,14.346668,14.3
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 14:45:00,2022-05-30 14:54:23,temperature,11.3,11.293335,11.2
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 15:00:00,2022-05-30 15:12:28,temperature,14.3,14.193336,14.1
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 15:00:00,2022-05-30 15:12:43,temperature,11.3,11.300002,11.3
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 15:15:00,2022-05-30 15:27:55,temperature,14.1,14.033334,14
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 15:15:00,2022-05-30 15:22:27,temperature,11.3,11.300002,11.3
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 15:30:00,2022-05-30 15:37:38,temperature,14.1,14.046668,14
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 15:30:00,2022-05-30 15:47:50,temperature,11.3,11.239999,11.2
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 15:45:00,2022-05-30 16:06:41,temperature,14.1,14.046667,14
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 15:45:00,2022-05-30 15:55:06,temperature,11.4,11.26,11.2
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 16:00:00,2022-05-30 16:06:41,temperature,14,13.946666,13.8
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 16:00:00,2022-05-30 16:12:03,temperature,11.6,11.473332,11.3
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 16:15:00,2022-05-30 16:31:09,temperature,13.8,13.786668,13.7
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 16:15:00,2022-05-30 16:29:17,temperature,11.2,10.953335,10.8
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 16:30:00,2022-05-30 16:45:57,temperature,13.8,13.800002,13.8
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 16:30:00,2022-05-30 16:39:14,temperature,10.7,10.646666,10.6
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 16:45:00,2022-05-30 16:57:06,temperature,13.9,13.780001,13.6
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 16:45:00,2022-05-30 16:47:47,temperature,10.8,10.713333,10.6
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 17:00:00,2022-05-30 17:02:43,temperature,13.7,13.666665,13.6
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 17:00:00,2022-05-30 17:08:08,temperature,11.1,10.986668,10.8
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 17:15:00,2022-05-30 17:27:32,temperature,13.7,13.606668,13.6
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 17:15:00,2022-05-30 17:19:18,temperature,11.2,11.093332,11
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 17:30:00,2022-05-30 17:39:44,temperature,13.6,13.533332,13.4
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 17:30:00,2022-05-30 17:41:46,temperature,11.2,11.006666,10.8
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 17:45:00,2022-05-30 17:55:43,temperature,13.4,13.320002,13.2
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 17:45:00,2022-05-30 17:59:18,temperature,11.1,10.946668,10.9
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 18:00:00,2022-05-30 18:04:16,temperature,13.2,13.126668,13.1
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 18:00:00,2022-05-30 18:05:51,temperature,11.6,11.406668,11.1
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 18:15:00,2022-05-30 18:18:38,temperature,13.2,13.133332,13.1
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 18:15:00,2022-05-30 18:16:23,temperature,11.8,11.740002,11.6
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 18:30:00,2022-05-30 18:43:48,temperature,13.2,13.199998,13.2
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 18:30:00,2022-05-30 18:41:31,temperature,11.7,11.093334,10.5
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 18:45:00,2022-05-30 18:57:49,temperature,10.4,10.166667,10
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 19:00:00,2022-05-30 19:09:35,temperature,13.3,13.280002,13.2
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 19:00:00,2022-05-30 19:14:41,temperature,10.1,9.98,9.9
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 19:15:00,2022-05-30 19:25:32,temperature,13.4,13.346665,13.3
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 19:15:00,2022-05-30 19:25:05,temperature,10,9.993333,9.9
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 19:30:00,2022-05-30 19:53:00,temperature,13.4,13.24,13.1
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 19:30:00,2022-05-30 19:31:35,temperature,10.2,10.099999,10
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 19:45:00,2022-05-30 19:53:00,temperature,13.2,13.133334,13.1
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 19:45:00,2022-05-30 19:46:29,temperature,10.3,10.159999,9.9
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 20:00:00,2022-05-30 20:15:15,temperature,13.4,13.280001,13.2
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 20:00:00,2022-05-30 20:04:53,temperature,9.9,9.826667,9.8
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 20:15:00,2022-05-30 20:21:13,temperature,10.3,10.139999,9.9
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 20:30:00,2022-05-30 20:45:52,temperature,13.5,13.400001,13.3
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 20:30:00,2022-05-30 20:39:50,temperature,10.5,10.453334,10.3
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 20:45:00,2022-05-30 20:54:32,temperature,13.4,13.346665,13.3
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 20:45:00,2022-05-30 20:50:47,temperature,10.8,10.700001,10.5
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 21:00:00,2022-05-30 21:07:28,temperature,13.5,13.440001,13.4
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 21:00:00,2022-05-30 21:10:24,temperature,10.9,10.840001,10.7
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 21:15:00,2022-05-30 21:19:37,temperature,13.7,13.546668,13.5
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 21:15:00,2022-05-30 21:27:45,temperature,10.8,10.700001,10.6
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 21:30:00,2022-05-30 21:35:45,temperature,13.8,13.746668,13.7
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 21:30:00,2022-05-30 21:35:43,temperature,10.9,10.706666,10.6
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 21:45:00,2022-05-30 21:48:53,temperature,14.4,14.166666,13.9
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 21:45:00,2022-05-30 21:48:07,temperature,10.9,10.786667,10.7
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 22:00:00,2022-05-30 22:08:18,temperature,10.8,10.666666,10.6
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 22:15:00,2022-05-30 22:24:16,temperature,10.8,10.693334,10.6
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 22:30:00,2022-05-30 22:52:19,temperature,16.5,16.213331,15.9
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 22:30:00,2022-05-30 22:41:06,temperature,10.7,10.613332,10.5
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 22:45:00,2022-05-30 22:52:19,temperature,17.2,16.920002,16.6
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 22:45:00,2022-05-30 22:52:21,temperature,10.7,10.653334,10.6
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 23:00:00,2022-05-30 23:13:28,temperature,17.7,17.426668,17.1
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 23:00:00,2022-05-30 23:07:55,temperature,11.1,10.913335,10.7
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 23:15:00,2022-05-30 23:26:08,temperature,18,17.806665,17.7
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 23:15:00,2022-05-30 23:26:02,temperature,11.1,11.039999,11
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 23:30:00,2022-05-30 23:33:00,temperature,18.4,18.226664,17.9
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 23:30:00,2022-05-30 23:37:27,temperature,11.3,11.180002,11
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-30 23:45:00,2022-05-30 23:50:06,temperature,18.9,18.553333,18.4
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-30 23:45:00,2022-05-30 23:56:00,temperature,11.3,11.173333,11.1
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-31 0:00:00,2022-05-31 0:01:53,temperature,19.2,19.06667,18.9
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-31 0:00:00,2022-05-31 0:09:03,temperature,11.3,11.280001,11.2
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-31 0:15:00,2022-05-31 0:19:53,temperature,19.4,19.271427,19.2
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-31 0:15:00,2022-05-31 0:25:14,temperature,12,11.735715,11.4
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-31 0:30:00,2022-05-31 0:40:05,temperature,19.9,19.62,19.4
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-31 0:30:00,2022-05-31 0:36:17,temperature,11.9,11.679998,11.4
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-31 0:45:00,2022-05-31 1:06:42,temperature,20.3,19.99333,19.8
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-31 0:45:00,2022-05-31 1:02:10,temperature,11.9,11.76,11.6
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-31 1:00:00,2022-05-31 1:14:57,temperature,20.8,20.633331,20.3
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-31 1:00:00,2022-05-31 1:02:10,temperature,12.1,11.793333,11.6
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-31 1:15:00,2022-05-31 1:21:03,temperature,21.2,21.106668,20.9
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-31 1:15:00,2022-05-31 1:21:53,temperature,12.2,11.940001,11.8
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-31 1:30:00,2022-05-31 1:41:38,temperature,21.8,21.506664,21.3
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-31 1:30:00,2022-05-31 1:43:48,temperature,12,11.626666,11.4
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-31 1:45:00,2022-05-31 1:53:02,temperature,21.9,21.759998,21.6
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-31 1:45:00,2022-05-31 1:58:59,temperature,12.4,11.96,11.6
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-31 2:00:00,2022-05-31 2:08:34,temperature,22,21.859997,21.7
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-31 2:00:00,2022-05-31 2:09:51,temperature,12.6,12.406667,12
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-31 2:15:00,2022-05-31 2:18:36,temperature,22,21.966665,21.9
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-31 2:15:00,2022-05-31 2:21:26,temperature,12,11.926666,11.9
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-31 2:30:00,2022-05-31 2:37:13,temperature,22.4,22.226665,21.9
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-31 2:30:00,2022-05-31 2:35:29,temperature,12.1,11.78,11.6
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-31 2:45:00,2022-05-31 2:58:20,temperature,22.3,22.18,22.1
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-31 2:45:00,2022-05-31 2:54:44,temperature,12.8,12.580001,12.2
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-31 3:00:00,2022-05-31 3:13:58,temperature,22.3,22.186668,22.1
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-31 3:00:00,2022-05-31 3:06:44,temperature,12.4,12.179999,12
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-31 3:15:00,2022-05-31 3:20:02,temperature,22.3,22.173332,22
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-31 3:15:00,2022-05-31 3:19:06,temperature,12.6,12.346668,12.1
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-31 3:30:00,2022-05-31 3:35:40,temperature,22.2,21.90667,21.6
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-31 3:30:00,2022-05-31 3:38:33,temperature,12.8,12.433333,12.2
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-31 3:45:00,2022-05-31 3:54:56,temperature,21.8,21.673334,21.6
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-31 3:45:00,2022-05-31 3:57:41,temperature,12.8,12.493333,12.2
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-31 4:00:00,2022-05-31 4:02:52,temperature,21.6,21.473331,21.4
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-31 4:00:00,2022-05-31 4:03:53,temperature,12.6,12.479999,12.4
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-31 4:15:00,2022-05-31 4:24:43,temperature,21.6,21.52,21.4
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-31 4:15:00,2022-05-31 4:19:25,temperature,13.2,12.839999,12.5
